student_id,quarter,ref_agency
d3109aa78cad,4,AGENCY F
d31e606f1ebf,1,AGENCY E
d31e606f1ebf,4,AGENCY E
d32b7271db74,1,AGENCY G
d32b7271db74,2,AGENCY G
d32b7271db74,3,AGENCY G
d32cf8f5961e,1,AGENCY E
d32cf8f5961e,2,AGENCY E
d32cf8f5961e,4,AGENCY E
d33299cb4109,1,CHI PUB SCH
d33299cb4109,2,CHI PUB SCH
d33299cb4109,3,CHI PUB SCH
d33299cb4109,4,CHI PUB SCH
d334fca1a9e8,2,AGENCY F
d3369061d2c6,2,CHI PUB SCH
d3369061d2c6,3,CHI PUB SCH
d3369061d2c6,4,CHI PUB SCH
d337cebbde03,1,CHI PUB SCH
d337cebbde03,3,CHI PUB SCH
d337cebbde03,4,CHI PUB SCH
d33e5b2bae66,2,AGENCY C
d33e5b2bae66,3,AGENCY C
d33fefac1a22,1,AGENCY D
d3402c4f70a3,1,AGENCY C
d3402c4f70a3,2,AGENCY C
d3402c4f70a3,3,AGENCY C
d3402c4f70a3,4,AGENCY C
d34941d845ba,1,AGENCY A
d34941d845ba,2,AGENCY A
d34941d845ba,4,AGENCY A
d34abfccaec4,1,AGENCY A
d34abfccaec4,3,AGENCY A
d34abfccaec4,4,AGENCY A
d356b2b91f68,1,AGENCY G
d356b2b91f68,2,AGENCY G
d356b2b91f68,3,AGENCY G
d356b2b91f68,4,AGENCY G
d35782dcfe81,1,AGENCY E
d35782dcfe81,2,AGENCY E
d3606496577d,2,AGENCY G
d3606496577d,3,AGENCY G
d36211308a84,1,AGENCY B
d36211308a84,2,AGENCY B
d36211308a84,3,AGENCY B
d36211308a84,4,AGENCY B
d3689a6ab553,3,AGENCY C
d3689a6ab553,4,AGENCY C
d37a668a3437,2,AGENCY B
d37a668a3437,3,AGENCY B
d37f78e1114a,3,AGENCY C
d37f78e1114a,4,AGENCY C
d381f380d139,1,AGENCY B
d381f380d139,2,AGENCY B
d381f380d139,4,AGENCY B
d383cff47ba4,1,AGENCY E
d383cff47ba4,2,AGENCY E
d383cff47ba4,3,AGENCY E
d385cf826ab8,1,AGENCY F
d385cf826ab8,4,AGENCY F
d38de2428076,1,CHI PUB SCH
d38de2428076,2,CHI PUB SCH
d38de2428076,4,CHI PUB SCH
d39288eed4c0,2,AGENCY F
d39288eed4c0,3,AGENCY F
d394007f1ee3,1,AGENCY C
d394007f1ee3,2,AGENCY C
d394007f1ee3,3,AGENCY C
d394007f1ee3,4,AGENCY C
d3941fa1b8f1,1,AGENCY B
d3941fa1b8f1,3,AGENCY B
d396f467af4d,1,CHI PUB SCH
d396f467af4d,3,CHI PUB SCH
d396f467af4d,4,CHI PUB SCH
d39c39754f6c,2,CHI PUB SCH
d39c39754f6c,3,CHI PUB SCH
d39c39754f6c,4,CHI PUB SCH
d39cb922d558,1,AGENCY G
d39d25fb0644,3,CHI PUB SCH
d39d25fb0644,4,CHI PUB SCH
d3b5bc046431,2,AGENCY F
d3b5bc046431,3,AGENCY F
d3b5bc046431,4,AGENCY F
d3b5ef570386,1,AGENCY B
d3b5ef570386,2,AGENCY B
d3b5ef570386,3,AGENCY B
d3be631f3b1d,2,AGENCY E
d3c065f1e524,3,AGENCY F
d3d45021fab6,2,AGENCY C
d3d45021fab6,3,AGENCY C
d3d60482b49e,1,AGENCY D
d3d60482b49e,3,AGENCY D
d3d60482b49e,4,AGENCY D
d3e17d55feba,1,AGENCY A
d3e17d55feba,3,AGENCY A
d3e17d55feba,4,AGENCY A
d3e29be49f68,1,AGENCY B
d3e29be49f68,3,AGENCY B
d3e29be49f68,4,AGENCY B
d3e84d7c3e47,4,AGENCY D
d3eb6846d291,2,CHI PUB SCH
d3eb6846d291,3,CHI PUB SCH
d3f31cc2f911,1,CHI PUB SCH
d3f31cc2f911,2,CHI PUB SCH
d3f31cc2f911,3,CHI PUB SCH
d3f31cc2f911,4,CHI PUB SCH
d3f36086faf7,1,AGENCY G
d3f36086faf7,2,AGENCY G
d3f36086faf7,4,AGENCY G
d3f4d69be1d3,1,AGENCY D
d3f4d69be1d3,3,AGENCY D
d3f4d69be1d3,4,AGENCY D
d3f77e694e46,1,CHI PUB SCH
d3f77e694e46,3,CHI PUB SCH
d3f77e694e46,4,CHI PUB SCH
d3fcf5e02d08,2,AGENCY G
d3fcf5e02d08,3,AGENCY G
d3fcf5e02d08,4,AGENCY G
d405afe27095,2,CHI PUB SCH
d405afe27095,3,CHI PUB SCH
d405afe27095,4,CHI PUB SCH
d408bd42cad4,1,AGENCY F
d408bd42cad4,2,AGENCY F
d408bd42cad4,4,AGENCY F
d40a1a382f72,1,AGENCY C
d40a1a382f72,3,AGENCY C
d40a1a382f72,4,AGENCY C
d410905e7310,1,AGENCY D
d410905e7310,2,AGENCY D
d410905e7310,3,AGENCY D
d410905e7310,4,AGENCY D
d410ae85b25f,2,AGENCY E
d410ae85b25f,3,AGENCY E
d410ae85b25f,4,AGENCY E
d4138bdce330,1,AGENCY D
d4138bdce330,2,AGENCY D
d4138bdce330,4,AGENCY D
d4141aff39fb,2,AGENCY A
d4141aff39fb,4,AGENCY A
d415390999cf,1,AGENCY D
d415390999cf,2,AGENCY D
d41809aadffa,1,AGENCY D
d41809aadffa,2,AGENCY D
d41809aadffa,3,AGENCY D
d41809aadffa,4,AGENCY D
d419f6425bce,1,AGENCY D
d41e97afce01,3,CHI PUB SCH
d41e97afce01,4,CHI PUB SCH
d41ee099bad3,1,AGENCY B
d41ee099bad3,2,AGENCY B
d41ee099bad3,4,AGENCY B
d424a797048f,2,AGENCY B
d424a797048f,4,AGENCY B
d428a18396c0,1,AGENCY D
d428a18396c0,2,AGENCY D
d428a18396c0,3,AGENCY D
d428a18396c0,4,AGENCY D
d42a334d0860,3,AGENCY A
d42a334d0860,4,AGENCY A
d4310eb71148,2,AGENCY E
d4310eb71148,3,AGENCY E
d4310eb71148,4,AGENCY E
d431347563cd,1,CHI PUB SCH
d431347563cd,3,CHI PUB SCH
d431347563cd,4,CHI PUB SCH
d4394c7d8add,1,AGENCY A
d4394c7d8add,3,AGENCY A
d4394c7d8add,4,AGENCY A
d45421708aea,1,AGENCY A
d45421708aea,2,AGENCY A
d45421708aea,3,AGENCY A
d45421708aea,4,AGENCY A
d4557762806b,1,AGENCY F
d4557762806b,2,AGENCY F
d4557762806b,3,AGENCY F
d4557762806b,4,AGENCY F
d4568d6ca474,2,CHI PUB SCH
d4568d6ca474,3,CHI PUB SCH
d4568d6ca474,4,CHI PUB SCH
d458e0373be5,1,CHI PUB SCH
d458e0373be5,2,CHI PUB SCH
d458e0373be5,4,CHI PUB SCH
d45f0276412a,3,CHI PUB SCH
d45f0276412a,4,CHI PUB SCH
d465366af05e,1,CHI PUB SCH
d465366af05e,2,CHI PUB SCH
d465366af05e,3,CHI PUB SCH
d465366af05e,4,CHI PUB SCH
d4656f647245,1,AGENCY B
d4656f647245,2,AGENCY B
d4656f647245,4,AGENCY B
d4683a4d8d1e,1,AGENCY F
d468fe338c00,1,AGENCY G
d468fe338c00,2,AGENCY G
d468fe338c00,3,AGENCY G
d46a65791102,2,AGENCY A
d46a65791102,3,AGENCY A
d46cfb7ac723,1,AGENCY A
d46cfb7ac723,2,AGENCY A
d46cfb7ac723,3,AGENCY A
d47858f8230f,1,AGENCY C
d47858f8230f,3,AGENCY C
d47858f8230f,4,AGENCY C
d47e12bcb5fc,3,AGENCY E
d47e12bcb5fc,4,AGENCY E
d482330e1b20,1,AGENCY A
d482330e1b20,2,AGENCY A
d4867844f1d7,1,AGENCY C
d4867844f1d7,2,AGENCY C
d4867844f1d7,3,AGENCY C
d4867844f1d7,4,AGENCY C
d4892c2de2a0,1,AGENCY A
d4892c2de2a0,2,AGENCY A
d489d7fc07bd,2,AGENCY B
d489d7fc07bd,3,AGENCY B
d4935dd2368e,1,AGENCY A
d4935dd2368e,4,AGENCY A
d49c43c87781,2,AGENCY C
d49c43c87781,3,AGENCY C
d49c43c87781,4,AGENCY C
d49db0d46984,1,AGENCY E
d49db0d46984,2,AGENCY E
d49e2feac100,1,AGENCY F
d49eaac9e5e3,1,AGENCY A
d49eaac9e5e3,2,AGENCY A
d4a23bc9fd73,3,AGENCY B
d4a23bc9fd73,4,AGENCY B
d4afdd80bc1b,2,AGENCY B
d4b54ebcc0aa,1,AGENCY D
d4c2b911ac1f,1,AGENCY B
d4c2b911ac1f,2,AGENCY B
d4c2b911ac1f,4,AGENCY B
d4cd15ed33d0,1,AGENCY A
d4cd15ed33d0,2,AGENCY A
d4cd15ed33d0,3,AGENCY A
d4cd15ed33d0,4,AGENCY A
d4d343906d40,1,AGENCY D
d4d343906d40,4,AGENCY D
d4d56151a07e,1,AGENCY A
d4d56151a07e,2,AGENCY A
d4d56fc00723,1,AGENCY A
d4d8548337e8,2,AGENCY C
d4d8548337e8,3,AGENCY C
d4d8548337e8,4,AGENCY C
d4dc4925d248,1,AGENCY G
d4dc4925d248,3,AGENCY G
d4dc4925d248,4,AGENCY G
d4e074997d88,1,AGENCY A
d4e074997d88,2,AGENCY A
d4e1a84eb0b9,1,AGENCY B
d4e1a84eb0b9,4,AGENCY B
d4ed1abb1d54,2,AGENCY D
d4ed1abb1d54,3,AGENCY D
d4ed1abb1d54,4,AGENCY D
d4f173431562,1,CHI PUB SCH
d4f173431562,2,CHI PUB SCH
d4f29bab6aa3,3,AGENCY B
d4f29bab6aa3,4,AGENCY B
d4f44425ea69,2,CHI PUB SCH
d4f44425ea69,3,CHI PUB SCH
d4f44425ea69,4,CHI PUB SCH
d4f7dfbdff5a,3,AGENCY B
d4f7dfbdff5a,4,AGENCY B
d4f7f08077c0,1,AGENCY G
d4f7f08077c0,2,AGENCY G
d4f7f08077c0,4,AGENCY G
d4f803359a1a,2,CHI PUB SCH
d4f803359a1a,3,CHI PUB SCH
d4f803359a1a,4,CHI PUB SCH
d4fa5fae973c,1,AGENCY A
d4fa5fae973c,3,AGENCY A
d4fd5318cbc7,1,AGENCY G
d4fd5318cbc7,2,AGENCY G
d4fd5318cbc7,3,AGENCY G
d4fffbc7c7c6,2,AGENCY C
d4fffbc7c7c6,3,AGENCY C
d50f3277b6f8,2,AGENCY A
d51315fa6be7,1,AGENCY G
d51315fa6be7,2,AGENCY G
d51315fa6be7,3,AGENCY G
d51315fa6be7,4,AGENCY G
d5150a5944cf,1,CHI PUB SCH
d5150a5944cf,2,CHI PUB SCH
d5150a5944cf,4,CHI PUB SCH
d51a1ea1b603,2,CHI PUB SCH
d51aaf8fec61,1,AGENCY F
d51aaf8fec61,2,AGENCY F
d51aaf8fec61,3,AGENCY F
d51aaf8fec61,4,AGENCY F
d51ce5dfb3fd,1,AGENCY G
d51ce5dfb3fd,2,AGENCY G
d51ce5dfb3fd,3,AGENCY G
d525adef34a5,3,AGENCY G
d525adef34a5,4,AGENCY G
d5268d63702a,1,AGENCY G
d5268d63702a,2,AGENCY G
d5268d63702a,3,AGENCY G
d5279d5510ff,1,CHI PUB SCH
d5279d5510ff,2,CHI PUB SCH
d5279d5510ff,4,CHI PUB SCH
d52d00b6555c,3,AGENCY F
d52d00b6555c,4,AGENCY F
d53def855a49,2,AGENCY D
d53def855a49,3,AGENCY D
d53def855a49,4,AGENCY D
d5431bc11b79,1,AGENCY C
d5431bc11b79,2,AGENCY C
d5431bc11b79,3,AGENCY C
d5431bc11b79,4,AGENCY C
d545e95efed4,2,CHI PUB SCH
d55074bde8b6,1,CHI PUB SCH
d55074bde8b6,2,CHI PUB SCH
d55074bde8b6,4,CHI PUB SCH
d5525b6c3504,1,AGENCY E
d5525b6c3504,2,AGENCY E
d5525b6c3504,3,AGENCY E
d55bba8adac5,4,AGENCY G
d5621f065cc9,1,AGENCY G
d5621f065cc9,3,AGENCY G
d564513346a3,1,AGENCY F
d564513346a3,2,AGENCY F
d564513346a3,3,AGENCY F
d564513346a3,4,AGENCY F
d56606767cad,1,AGENCY E
d56606767cad,2,AGENCY E
d56606767cad,3,AGENCY E
d56606767cad,4,AGENCY E
d567f5573e1f,3,AGENCY G
d567f5573e1f,4,AGENCY G
d5680ee80395,1,AGENCY C
d5680ee80395,2,AGENCY C
d56a4cd2b1c9,2,CHI PUB SCH
d56ebc586963,1,AGENCY B
d56ebc586963,2,AGENCY B
d56ebc586963,3,AGENCY B
d56ebc586963,4,AGENCY B
d5732db47db2,3,AGENCY E
d5732db47db2,4,AGENCY E
d57b14b8e467,3,CHI PUB SCH
d57b14b8e467,4,CHI PUB SCH
d57c5dd7eaff,2,AGENCY B
d57c5dd7eaff,3,AGENCY B
d57c5dd7eaff,4,AGENCY B
d580f5116d4e,1,CHI PUB SCH
d580f5116d4e,2,CHI PUB SCH
d580f5116d4e,3,CHI PUB SCH
d58515d3dc80,3,AGENCY A
d589ca45033b,1,CHI PUB SCH
d589ca45033b,2,CHI PUB SCH
d589ca45033b,3,CHI PUB SCH
d593206b5ada,1,AGENCY C
d593206b5ada,2,AGENCY C
d593206b5ada,3,AGENCY C
d593206b5ada,4,AGENCY C
d597d43800ac,1,AGENCY B
d597d43800ac,3,AGENCY B
d597d43800ac,4,AGENCY B
d59992eefc49,2,AGENCY A
d59992eefc49,3,AGENCY A
d59992eefc49,4,AGENCY A
d599a5945fc7,1,AGENCY A
d599a5945fc7,4,AGENCY A
d59c64f7b9dd,1,AGENCY D
d59c64f7b9dd,2,AGENCY D
d5a74e6938f2,1,AGENCY G
d5a74e6938f2,2,AGENCY G
d5b19fdf3294,1,AGENCY D
d5b19fdf3294,3,AGENCY D
d5b19fdf3294,4,AGENCY D
d5b505e3110d,1,AGENCY C
d5b505e3110d,2,AGENCY C
d5b9183b1e54,1,CHI PUB SCH
d5b9183b1e54,2,CHI PUB SCH
d5bb25c523c3,2,AGENCY F
d5bb25c523c3,3,AGENCY F
d5c0eb9b267a,1,AGENCY F
d5c0eb9b267a,2,AGENCY F
d5c0eb9b267a,3,AGENCY F
d5c0eb9b267a,4,AGENCY F
d5c4a29d09c0,1,CHI PUB SCH
d5c4a29d09c0,3,CHI PUB SCH
d5c4a29d09c0,4,CHI PUB SCH
d5c7ad9cc9f6,1,AGENCY F
d5c7ad9cc9f6,2,AGENCY F
d5c7ad9cc9f6,4,AGENCY F
d5c7b0fdc401,1,CHI PUB SCH
d5c7b0fdc401,2,CHI PUB SCH
d5ca07ada9f6,1,AGENCY C
d5ca07ada9f6,2,AGENCY C
d5ca07ada9f6,3,AGENCY C
d5ca07ada9f6,4,AGENCY C
d5cb518f8c30,1,AGENCY E
d5cb518f8c30,2,AGENCY E
d5cb518f8c30,3,AGENCY E
d5cb518f8c30,4,AGENCY E
d5cc993f87d2,2,AGENCY C
d5cc993f87d2,3,AGENCY C
d5cdccab847c,4,AGENCY D
d5cddff71605,3,AGENCY A
d5cddff71605,4,AGENCY A
d5cfc2833307,1,AGENCY E
d5cfc2833307,2,AGENCY E
d5cfc2833307,3,AGENCY E
d5d53e93737b,3,AGENCY A
d5d53e93737b,4,AGENCY A
d5d7cea9c68a,3,AGENCY D
d5d7cea9c68a,4,AGENCY D
d5dacc7bd6f3,1,AGENCY C
d5dacc7bd6f3,2,AGENCY C
d5dd239f1995,1,AGENCY F
d5dd239f1995,2,AGENCY F
d5dd239f1995,3,AGENCY F
d5dd239f1995,4,AGENCY F
d5f3c74fe7f9,3,AGENCY E
d5fb130e3123,2,AGENCY C
d5fb130e3123,3,AGENCY C
d6037b9dd87f,1,AGENCY F
d6037b9dd87f,3,AGENCY F
d6037b9dd87f,4,AGENCY F
d606f8385094,3,AGENCY E
d606f8385094,4,AGENCY E
d60b41198bbc,1,AGENCY A
d60b41198bbc,2,AGENCY A
d612d781069a,2,CHI PUB SCH
d612d781069a,3,CHI PUB SCH
d61a0468f1b3,1,AGENCY A
d61a0468f1b3,3,AGENCY A
d61a0468f1b3,4,AGENCY A
d62323ff440e,1,AGENCY G
d62323ff440e,2,AGENCY G
d62323ff440e,3,AGENCY G
d62323ff440e,4,AGENCY G
d6279f485530,2,AGENCY B
d6279f485530,3,AGENCY B
d62aa1d4c3a8,1,AGENCY E
d62aa1d4c3a8,3,AGENCY E
d6302afb72ae,1,AGENCY G
d6302afb72ae,2,AGENCY G
d6302afb72ae,4,AGENCY G
d631ba449d6f,3,AGENCY F
d631ba449d6f,4,AGENCY F
d632fa2e2b3a,2,AGENCY B
d632fa2e2b3a,3,AGENCY B
d632fa2e2b3a,4,AGENCY B
d633a3f17736,3,AGENCY G
d633a3f17736,4,AGENCY G
d640174fcc60,1,AGENCY E
d640174fcc60,2,AGENCY E
d640174fcc60,3,AGENCY E
d640a9b06837,3,AGENCY A
d640a9b06837,4,AGENCY A
d645bbb2199b,1,AGENCY E
d645bbb2199b,2,AGENCY E
d645bbb2199b,4,AGENCY E
d655ca9fd053,1,CHI PUB SCH
d655ca9fd053,2,CHI PUB SCH
d655ca9fd053,3,CHI PUB SCH
d655ca9fd053,4,CHI PUB SCH
d65e32c0614a,1,CHI PUB SCH
d65e32c0614a,2,CHI PUB SCH
d65e32c0614a,4,CHI PUB SCH
d662e98637ee,1,AGENCY G
d662e98637ee,4,AGENCY G
d66a320779f6,3,AGENCY F
d66a320779f6,4,AGENCY F
d672a657d1bd,1,AGENCY A
d672a657d1bd,2,AGENCY A
d672a657d1bd,3,AGENCY A
d672dd84de85,1,CHI PUB SCH
d672dd84de85,2,CHI PUB SCH
d672dd84de85,4,CHI PUB SCH
d684114a10d9,1,AGENCY E
d684114a10d9,2,AGENCY E
d684114a10d9,3,AGENCY E
d685a569cb27,1,AGENCY C
d685a569cb27,3,AGENCY C
d685a569cb27,4,AGENCY C
d6862118bfb8,1,AGENCY B
d6862118bfb8,3,AGENCY B
d6863ca88512,2,AGENCY F
d6863ca88512,4,AGENCY F
d68d31388f1f,1,AGENCY B
d68d31388f1f,3,AGENCY B
d68d31388f1f,4,AGENCY B
d68fbc6c9134,3,AGENCY D
d68fbc6c9134,4,AGENCY D
d692b8db7d27,2,AGENCY F
d692b8db7d27,4,AGENCY F
d692e01f810a,1,AGENCY B
d69a6fbff4ac,1,AGENCY C
d69a6fbff4ac,2,AGENCY C
d69a6fbff4ac,3,AGENCY C
d69ec44b05de,1,AGENCY D
d69f9d9e03d4,1,AGENCY D
d69f9d9e03d4,4,AGENCY D
d6a04238e458,2,CHI PUB SCH
d6a04238e458,3,CHI PUB SCH
d6a04238e458,4,CHI PUB SCH
d6a52c3c1aca,4,AGENCY B
d6a6f228f43a,3,CHI PUB SCH
d6a6f228f43a,4,CHI PUB SCH
d6ace5bc6797,1,CHI PUB SCH
d6ace5bc6797,2,CHI PUB SCH
d6ace5bc6797,3,CHI PUB SCH
d6ace5bc6797,4,CHI PUB SCH
d6b0584264c8,1,AGENCY F
d6b0584264c8,2,AGENCY F
d6b0584264c8,3,AGENCY F
d6b0584264c8,4,AGENCY F
d6b2c89203c9,2,AGENCY G
d6b2c89203c9,3,AGENCY G
d6b4bd793422,1,AGENCY E
d6b4bd793422,2,AGENCY E
d6b4bd793422,4,AGENCY E
d6cbb4d8100a,4,AGENCY B
d6cee1c0a314,2,AGENCY G
d6cee1c0a314,3,AGENCY G
d6cee1c0a314,4,AGENCY G
d6cf1e05aeba,1,AGENCY C
d6cf1e05aeba,2,AGENCY C
d6d1781093fa,1,CHI PUB SCH
d6d1781093fa,2,CHI PUB SCH
d6d4a146568e,1,AGENCY D
d6d4a146568e,2,AGENCY D
d6d4a146568e,4,AGENCY D
d6de3325934f,1,AGENCY A
d6de3325934f,2,AGENCY A
d6e046cc6887,2,CHI PUB SCH
d6e046cc6887,3,CHI PUB SCH
d6e046cc6887,4,CHI PUB SCH
d6f49bc2afc5,1,AGENCY F
d6f49bc2afc5,2,AGENCY F
d6f70a430e41,2,AGENCY B
d6f70a430e41,4,AGENCY B
d6f89691c5b4,1,AGENCY E
d6f89691c5b4,3,AGENCY E
d6f89691c5b4,4,AGENCY E
d6fae7e7f6a4,2,AGENCY B
d6fae7e7f6a4,4,AGENCY B
d6fb92087e7e,1,AGENCY E
d6fb92087e7e,2,AGENCY E
d6fb92087e7e,3,AGENCY E
d6fb92087e7e,4,AGENCY E
d6ff563441c5,1,AGENCY F
d6ff563441c5,2,AGENCY F
d6ff563441c5,3,AGENCY F
d6ff563441c5,4,AGENCY F
d707af9b8949,1,AGENCY C
d707af9b8949,3,AGENCY C
d707af9b8949,4,AGENCY C
d70f70209d30,4,CHI PUB SCH
d710678ea7a3,1,AGENCY B
d710678ea7a3,2,AGENCY B
d710678ea7a3,4,AGENCY B
d713d10c0412,1,AGENCY B
d713d10c0412,2,AGENCY B
d713d10c0412,3,AGENCY B
d71469e66bb1,1,AGENCY D
d715f9b07cd6,2,AGENCY B
d715f9b07cd6,3,AGENCY B
d715f9b07cd6,4,AGENCY B
d718620f774a,1,AGENCY B
d718620f774a,2,AGENCY B
d718620f774a,3,AGENCY B
d718620f774a,4,AGENCY B
d71d24ff4b7b,4,AGENCY E
d71db675a84a,1,CHI PUB SCH
d71db675a84a,2,CHI PUB SCH
d71db675a84a,3,CHI PUB SCH
d71db675a84a,4,CHI PUB SCH
d72124d5cb6f,2,AGENCY C
d72124d5cb6f,3,AGENCY C
d727355ff80d,1,AGENCY D
d727355ff80d,2,AGENCY D
d727355ff80d,4,AGENCY D
d72ce8839461,1,AGENCY D
d72ce8839461,3,AGENCY D
d72ce8839461,4,AGENCY D
d72e8355ebe2,1,AGENCY E
d72e8355ebe2,2,AGENCY E
d72e8355ebe2,3,AGENCY E
d72e8355ebe2,4,AGENCY E
d73699d8ca6e,1,AGENCY C
d73699d8ca6e,3,AGENCY C
d73699d8ca6e,4,AGENCY C
d73a18742b30,1,CHI PUB SCH
d73a18742b30,2,CHI PUB SCH
d73a18742b30,4,CHI PUB SCH
d73b23d0aae7,1,AGENCY F
d73b23d0aae7,2,AGENCY F
d73b23d0aae7,3,AGENCY F
d73d41097cdc,1,AGENCY B
d73d41097cdc,3,AGENCY B
d73d41097cdc,4,AGENCY B
d7414c7ff12b,3,AGENCY F
d74470ef92d7,1,AGENCY B
d74470ef92d7,2,AGENCY B
d74470ef92d7,3,AGENCY B
d74554bd9506,2,AGENCY B
d74554bd9506,3,AGENCY B
d7485b05d11a,1,AGENCY D
d7485b05d11a,3,AGENCY D
d7485b05d11a,4,AGENCY D
d74d0b946232,1,AGENCY E
d74d0b946232,3,AGENCY E
d74d0b946232,4,AGENCY E
d7511bcf7679,3,AGENCY D
d7511bcf7679,4,AGENCY D
d7562ba8cddc,1,AGENCY C
d7562ba8cddc,2,AGENCY C
d7562ba8cddc,3,AGENCY C
d7562ba8cddc,4,AGENCY C
d756d6e8bb4a,2,AGENCY E
d756d6e8bb4a,3,AGENCY E
d756d6e8bb4a,4,AGENCY E
d75cce766c36,2,AGENCY F
d75d4a3508ad,1,CHI PUB SCH
d75d4a3508ad,2,CHI PUB SCH
d75d4a3508ad,4,CHI PUB SCH
d75efd610875,1,AGENCY B
d75efd610875,2,AGENCY B
d763b2bfe197,2,AGENCY B
d763b2bfe197,3,AGENCY B
d763b2bfe197,4,AGENCY B
d763c9b6b832,1,AGENCY F
d763c9b6b832,2,AGENCY F
d76994cb9dbe,3,AGENCY A
d76994cb9dbe,4,AGENCY A
d77004a8f7e4,1,AGENCY F
d77199a86c06,1,AGENCY A
d77199a86c06,2,AGENCY A
d77199a86c06,3,AGENCY A
d77199a86c06,4,AGENCY A
d772d643d9d3,2,AGENCY G
d772d643d9d3,3,AGENCY G
d77a0950331c,1,CHI PUB SCH
d77a0950331c,2,CHI PUB SCH
d77e84067f98,3,AGENCY F
d77e84067f98,4,AGENCY F
d7881e93bca7,1,AGENCY F
d7881e93bca7,4,AGENCY F
d78f7ecdb0f4,1,AGENCY E
d78f7ecdb0f4,2,AGENCY E
d78f7ecdb0f4,3,AGENCY E
d791e096b5eb,1,CHI PUB SCH
d791e096b5eb,2,CHI PUB SCH
d791e096b5eb,4,CHI PUB SCH
d7946b0f4772,2,AGENCY C
d7946b0f4772,3,AGENCY C
d7946b0f4772,4,AGENCY C
d79983996e81,1,AGENCY C
d79983996e81,2,AGENCY C
d79a8841ce9f,1,AGENCY G
d79a8841ce9f,3,AGENCY G
d7a7f8e52e6a,1,AGENCY E
d7a7f8e52e6a,2,AGENCY E
d7a7f8e52e6a,4,AGENCY E
d7a9978645d9,3,AGENCY D
d7a9978645d9,4,AGENCY D
d7ac428ca950,2,AGENCY D
d7ac428ca950,3,AGENCY D
d7ac428ca950,4,AGENCY D
d7bd5af07337,1,AGENCY C
d7bd5af07337,2,AGENCY C
d7bd80d30812,3,AGENCY E
d7bd80d30812,4,AGENCY E
d7c40740bf68,1,AGENCY E
d7c40740bf68,3,AGENCY E
d7c40740bf68,4,AGENCY E
d7d11a800070,1,CHI PUB SCH
d7d11a800070,2,CHI PUB SCH
d7d11a800070,4,CHI PUB SCH
d7d2326bdbc1,1,AGENCY G
d7d2326bdbc1,2,AGENCY G
d7d2326bdbc1,4,AGENCY G
d7d80dea368b,2,AGENCY C
d7d80dea368b,3,AGENCY C
d7d80dea368b,4,AGENCY C
d7d9b23a3889,1,AGENCY E
d7d9b23a3889,2,AGENCY E
d7d9b23a3889,4,AGENCY E
d7dfb182da24,2,AGENCY E
d7dfb182da24,3,AGENCY E
d7dfb182da24,4,AGENCY E
d7e07beb16fb,1,AGENCY B
d7e07beb16fb,3,AGENCY B
d7e3a15afca2,3,AGENCY B
d7e3a15afca2,4,AGENCY B
d7eb2c8a64ac,2,AGENCY C
d7eb2c8a64ac,3,AGENCY C
d7eb2c8a64ac,4,AGENCY C
d7efa19a3436,1,AGENCY A
d7efa19a3436,2,AGENCY A
d7f26eee1915,2,AGENCY D
d7f26eee1915,3,AGENCY D
d7f26eee1915,4,AGENCY D
d7fafe412440,3,AGENCY F
d7fafe412440,4,AGENCY F
d7fe80a557bb,1,AGENCY D
d7fe80a557bb,3,AGENCY D
d7fe80a557bb,4,AGENCY D
d7feabb6912a,2,AGENCY A
d7feabb6912a,4,AGENCY A
d802584126c4,1,CHI PUB SCH
d802584126c4,2,CHI PUB SCH
d8025ef0d2f6,1,CHI PUB SCH
d8025ef0d2f6,3,CHI PUB SCH
d8025ef0d2f6,4,CHI PUB SCH
d80463d2144b,2,AGENCY E
d807d45d5af8,1,AGENCY A
d807d45d5af8,2,AGENCY A
d811a49dd036,2,AGENCY G
d811a49dd036,3,AGENCY G
d811e2536c32,4,AGENCY F
d81516c07a04,2,AGENCY A
d81516c07a04,3,AGENCY A
d81516c07a04,4,AGENCY A
d82e0f8d6ac8,1,AGENCY A
d82e0f8d6ac8,4,AGENCY A
d82ee65d1972,3,AGENCY A
d82ee65d1972,4,AGENCY A
d8305cfeef17,1,AGENCY B
d8305cfeef17,2,AGENCY B
d8305cfeef17,4,AGENCY B
d830d4ad8901,1,AGENCY F
d830d4ad8901,2,AGENCY F
d83b62275d54,1,AGENCY B
d84757b65708,3,AGENCY C
d84757b65708,4,AGENCY C
d8506b9875cd,1,AGENCY F
d8506b9875cd,3,AGENCY F
d854828e4df5,1,AGENCY G
d854828e4df5,2,AGENCY G
d854828e4df5,3,AGENCY G
d859b1cc3379,4,AGENCY D
d865c05e34c6,3,AGENCY A
d868347b4edd,2,AGENCY F
d86deb1354b8,1,AGENCY G
d86deb1354b8,2,AGENCY G
d86deb1354b8,3,AGENCY G
d86deb1354b8,4,AGENCY G
d86e814db050,1,AGENCY F
d86e814db050,2,AGENCY F
d87177c734c6,1,AGENCY A
d87177c734c6,2,AGENCY A
d87177c734c6,4,AGENCY A
d87312df80fa,2,AGENCY E
d87312df80fa,3,AGENCY E
d87924083a9c,1,AGENCY A
d87924083a9c,2,AGENCY A
d87aeac65cb1,1,CHI PUB SCH
d87aeac65cb1,3,CHI PUB SCH
d87aeac65cb1,4,CHI PUB SCH
